category,sub_category,job_title,province,job_location,job_company,job_industry,job_finance,job_scale,job_welfare,job_salary_range,job_experience,job_education,job_skills,create_time
前端/移动开发,技术美术,游戏ta,浙江,杭州·滨江区·长河,元形水滴,人工智能,天使轮,0-20人,交通补助，带薪年假，保底工资，员工旅游，年终奖，团建聚餐，五险一金，绩效奖金，股票期权,15-20K·13薪,1-3年,本科,"TA,元宇宙,Shader,技术美术,数字媒体,交互装置",2024-08-31
前端/移动开发,技术美术,游戏资深技术美术,浙江,杭州,某大型互联网公司,游戏,B轮,1000-9999人,股票期权，年终奖，员工旅游，补充医疗保险，节日福利，企业年金，定期体检，五险一金，加班补助，零食下午茶，绩效奖金，带薪年假，保底工资，餐补,30-60K,5-10年,本科,"技术美术,游戏",2024-08-31
前端/移动开发,技术美术,ai人像技术美术,浙江,杭州·拱墅区·拱宸桥,杭州时空奇迹互娱科技,人工智能,不需要融资,20-99人,年终奖，五险一金，节日福利，股票期权，员工旅游，定期体检,12-18K,1-3年,本科,"stable Diffusion,Web UI,Comfy UI,人像处理,lora,",2024-08-31
前端/移动开发,技术美术,技术美术实习生,浙江,杭州·滨江区·长河,VAST,计算机软件,天使轮,20-99人,年终奖，员工旅游，生日福利，夜班补助，带薪年假，零食下午茶，节日福利，团建聚餐，五险一金,200-300元/天,4天/周,4个月,技术美术,2024-08-31
前端/移动开发,技术美术,技术美术（视频向）,浙江,杭州·滨江区·长河,英雄互娱,游戏,已上市,1000-9999人,带薪年假，餐补，年终奖，免费班车，员工旅游，节日福利，定期体检，五险一金，通讯补贴，股票期权，补充医疗保险,20-40K·14薪,经验不限,大专,"UE4,技术美术,二次元游戏",2024-08-31
前端/移动开发,技术美术,资深技术美术工程师,浙江,杭州·滨江区·长河,FunPlus,游戏,B轮,1000-9999人,员工旅游，零食下午茶，加班补助，五险一金，带薪年假，股票期权，保底工资，企业年金，补充医疗保险，绩效奖金，年终奖，餐补，定期体检，节日福利,30-50K·15薪,5-10年,本科,"游戏引擎,Shader,3Dmax,SDK,unity,技术美术",2024-08-31
前端/移动开发,技术美术,Overseas Installation Project Manager,浙江,杭州,路特斯科技,汽车研发/制造,未融资,1000-9999人,交通补助，亲属保险，五险一金，股票期权，住房补贴，生日福利，补充医疗保险，高温补贴,25-35K·14薪,5-10年,本科,充电 安装,2024-08-31
前端/移动开发,技术美术,3A游戏TA/工具向,浙江,杭州,YIKI,游戏,未融资,100-499人,节日福利，补充医疗保险，员工旅游，定期体检，交通补助，股票期权，私教健身，零食下午茶，五险一金，全勤奖，加班补助，带薪年假，餐补，年终奖,10-15K,1-3年,大专,"Python,PySide/PyQt开发,DCC,代码",2024-08-31
前端/移动开发,技术美术,技术美术工程师（UI动效向）,浙江,杭州·滨江区·长河,网易,互联网,已上市,10000人以上,定期体检，带薪年假，免费班车，节日福利，年终奖，补充医疗保险，五险一金，包吃，全勤奖,30-60K·16薪,3-5年,本科,游戏引擎,2024-08-31
前端/移动开发,技术美术,游戏技术美术(ta),浙江,杭州,某大型全球化游戏公司,游戏,未融资,1000-9999人,零食下午茶，年终奖，定期体检，五险一金，加班补助，免费班车，节日福利，团建聚餐，带薪年假，生日福利,35-60K·16薪,5-10年,大专,技术美术,2024-08-31
前端/移动开发,技术美术,资深技术美术工程师,浙江,杭州·滨江区·长河,浙江华娱,游戏,B轮,100-499人,包住，团建聚餐，员工旅游，保底工资，住房补贴，有无线网，生日福利，年终奖，零食下午茶，五险一金，绩效奖金，包吃，宿舍有空调，带薪年假,30-60K·16薪,5-10年,本科,Unity,2024-08-31
前端/移动开发,技术美术,技术美术,浙江,杭州·余杭区·仓前,示缪科技,计算机软件,不需要融资,20-99人,保底工资，五险一金,10-15K,1-3年,本科,"unity,游戏开发,AR,VR,MR,技术美术",2024-08-31
前端/移动开发,技术美术,资深技术美术工程师 (特效向）,浙江,杭州,某大型游戏上市公司,游戏,已上市,10000人以上,包吃，补充医疗保险，定期体检，员工旅游，股票期权，五险一金，餐补，带薪年假，免费班车，交通补助，年终奖，节日福利,45-75K,3-5年,本科,"美术工程师,特效美术,美术资源,特效视觉",2024-08-31
前端/移动开发,技术美术,技术美术,浙江,杭州·余杭区·三墩,倍塔佳,移动互联网,天使轮,0-20人,全勤奖，五险一金,20-25元/时,经验不限,大专,UI,2024-08-31
